Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
859,ES91_1472,Viry-Châtillon 91170 (Le Plateau),"Achat maison 5 pièces 110 m², Viry-Châtillon - 348 000 €",348 000 €,110 m²,5 pièces,3 chambres,1 place de parking,Jardin,,,,3 164 €/m²,Réf. de l’annonce : 1316,Publiée il y a plus de 2 mois,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 110 m²,"VIRY CHATILLON : maison T5 (110 m²) en vente. MAISON 5 PIÈCES  - AVEC JARDIN
A la limite de Morsang Sur Orge, belle maison familial de 110m² . Elle compte un grand salon/séjour, une cuisine indépendante et équipée et trois chambres . Elle offre aussi une salle d'eau, une salle de bains et deux toilettes. Elle dispose également d'un sous sol total avec garage.
Idéal pour profiter des beaux jours, ou simplement prendre l'air, cette maison dispose d'un balcon et un jardin sans vis à vis. Le terrain s'étend sur 352 m².
On trouve plusieurs écoles (maternelles, élémentaires et collège) à moins de 10 minutes de la maison.
Votre agence Guy Hoquet VIRY CHATILLON vous invite à découvrir toutes les qualités de cette maison en prenant rendez-vous avec l'un de nos conseillers immobiliers."
860,ES91_1473,Vaugrigneuse 91640,"Achat maison 5 pièces 110 m², Vaugrigneuse - 359 000 €",359 000 €,110 m²,5 pièces,4 chambres,2 places de parking,Jardin,,,,3 264 €/m²,Réf. de l’annonce : 538-C,Publiée il y a plus de 2 mois,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 110 m²,"A Vendre, Maison de 110 m², 5 pièces à Vaugrigneuse. Située à VAUGRIGNEUSE dans un ancien corps de ferme, cette maison entièrement rénovée d'une surface habitable de 110 m² environ, comprend au rez-de-chaussée un grand salon séjour de 39 m² environ avec cuisine semi-ouverte, une chambre avec sa salle d'eau, un WC.
A l'étage, 3 belles chambres lumineuses, une salle d'eau et un WC.
L'ensemble bénéficie d'un terrain de 283 m² environ avec vue dégagée sur les champs.
Ce bien dispose de 2 places de parking .
Situé à 5 minutes de la gare routière de Briis-sous-Forges ( RER B et C, Za les Ulis courtaboeuf , Université d'Orsay )
Le prix est fixé à 359000 euros et les honoraires de l'agence sont à la charge du vendeur.
Prenez contact avec notre équipe pour une première visite."
861,ES91_1474,Étampes 91150 (Saint-Pierre),"Achat maison 8 pièces 174 m², Étampes - 340 000 €",340 000 €,174 m²,8 pièces,6 chambres,8 places de parking,Jardin,,1 terrasse,,1 954 €/m²,Réf. de l’annonce : 5788,Publiée il y a plus de 2 mois,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 174 m²,"Maison individuelle à Etampes sur 2331 m2 de terrain arboré. L'adresse vous propose une maison sur sous sol total dans un environnement verdoyant à Etampes (quartier Saint Pierre). La cuisine meublée est ouverte sur une véranda orientée Sud Ouest. Vous pourrez profiter d'une vue dégagée de la terrasse arrière. Six chambres vous attendent (dont 2 de plain pied). Grande facilité de stationner en couvert ou aérien. Idéal amateur potager, fruitiers, jeux extérieurs. Votre agence L'Adresse Etampes vous présente un projet ARCHIDECO - HOME STAGING VIRTUEL® réalisé par un architecte d'intérieur (proposition d'aménagement 3D non contractuelle). Contactez-nous pour plus d'informations."
862,ES91_1475,Cerny 91590,"Achat maison 5 pièces 99 m², Cerny - 361 900 €",361 900 €,"98,76 m²",5 pièces,3 chambres,4 places de parking,Jardin,,1 terrasse,,3 664 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 2229,Descriptif de cette maison à vendre de 5 pièces et 99 m²,"Maison de charme - Cerny 5 pièces - 675 m² de terrain. Cerny - Coup de coeur ! En IMPASSE, Dans un écrin de verdure, maison de charme sans vis à vis sur une parcelle de 675 m² intégralement close de murs ! Authenticité et cachet au rendez-vous.
AU CALME maison avec atelier, grange et cave sous butte.
Vous découvrez une belle entrée avec placard desservant une cuisine récente de qualité aménagée et équipée, séjour double lumineux avec cheminée ancienne. Très bel escalier avec boiseries menant à l'étage entièrement parqueté, desservant 3 chambres et une salle d'eau récente avec wc. Grange avec mezzanine reliée au tout à l'égout vous permettant de stationner vos véhicules ou aménager selon vos besoins (faîtage à 7m30), cave voûtée de 20 m² environ, puit, atelier avec point d'eau...Très beau jardin fleuri et ensoleillé...Laissez vous séduire!
Maison entretenue : Chauffage au gaz de ville Frisquet de 2017, électricité refaite, combles isolés, double vitrage ALU, cuisine SCHMITT, assainissement au tout à l'égout conforme...
Classe énergétique D"
863,ES91_1476,Orsay 91400 (Mondétour),"Achat maison 5 pièces 141 m², Orsay - 440 000 €",440 000 €,141 m²,5 pièces,4 chambres,2 places de parking,Jardin,,,,3 121 €/m²,Réf. de l’annonce : 098028E1L8XZ,Publiée il y a plus de 2 mois,Modifiée le 16 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 141 m²,"MAISON FAMILIALE AVEC SOUS-SOL TOTAL. ORPI LES ULIS, SUR PARCELLE DE 400 M² MAISON FAMILIALE EN LIMITE DE PROPRIETE, AU REZ-DE-CHAUSSEE : ENTREE AVEC PLACARDS, SEJOUR DOUBLE EXPOSE OUEST AVEC POELE A BOIS, CUISINE OUVERTE AMENAGEE-EQUIPEE, VERANDA AVEC ACCES AU JARDIN, SUITE PARENTALE AVEC DRESSING ET SALLE D'EAU.. A L'ETAGE : PALIER, 3 CHAMBRES, SALLE DE BAINS AVEC WC.. AU SOUS-SOL : GARAGE 2 VOITURES, LAVERIE-BUANDERIE, COIN ATELIER.. FENETRES DOUBLE VITRAGE, CHAUFFAGE ELECTRIQUE.."
864,ES91_1477,Maison à vendre à Méréville (91660),Maison à vendre Méréville (91660) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
865,ES91_1478,Morangis 91420,"Achat maison 6 pièces 149 m², Morangis - 390 000 €",390 000 €,149 m²,6 pièces,4 chambres,,Jardin,,,,2 617 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 2288,Descriptif de cette maison à vendre de 6 pièces et 149 m²,"Maison Morangis 6 pièces 149 m². Morangis, à deux pas des commerces, écoles, collèges et transports, Maison neuve en R+1 + combles de 149 m² édifiée sur une parcelle de terrain de 233 m² comprenant au rez-de-chaussée une grande pièce à vivre dédiée à la cuisine, au salon et à la salle à manger, un WC et un cellier. A l'étage, Un palier desservant 3 chambres et une salle de bains avec WC. combles aménageables. Maison basse consommation (RT 2012) à haute isolation thermo-acoustique. Prix indicatif hors peintures et hors options. A voir sans tarder !!"
866,ES91_1479,Forges-les-Bains 91470,"Achat maison 8 pièces 155 m², Forges-les-Bains - 270 000 €",270 000 €,155 m²,8 pièces,4 chambres,5 places de parking,Jardin,,1 terrasse,,1 742 €/m²,Réf. de l’annonce : 2_01664,Publiée il y a plus de 2 mois,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 155 m²,FORGES LES BAINS : NOUVEAUTE~Dans hameau avec ramassage scolaire~Pour les amateurs d'ancien ; poutres / parquet chêne / pierres apparentes.~Cette maison de 170m2 env. vous offre une reception de 50m2 avec cheminée - cuisine equipée - sdb - WC et cave. A l'étage : 4 chambres - bureau - dressing et sdb avec WC. Grenier.~2 dépendances attenantes + grange sur 2 niveaux. Terrain de 350m2 env.~Quelques travaux a prévoir.~A VISITER SANS TARDER
867,ES91_1480,Étampes 91150 (Saint-Martin - Saint-Gilles),"Achat maison 8 pièces 160 m², Étampes - 349 000 €",349 000 €,160 m²,8 pièces,6 chambres,4 places de parking,Jardin,,,,2 181 €/m²,Réf. de l’annonce : 5697,Publiée il y a plus de 2 mois,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 160 m²,"Maison familiale à Etampes avec une vue degagée. L'Adresse vous propose une maison à vendre de 160 m2 comprenant 6 chambres à Etampes mode de vie plain pied sur un terrain arboré de 2000 m2 de jardin. Un rez-de chaussée exposé Est/Ouest ouvert sur une terrasse. Cuisine meublée et équipée ouverte sur un séjour double avec cheminée insert, 2 chambres de plain pied, 1 sde au rdc et un wc. A l'étage, 4 chambres, sde et lingerie. Le tout sur un sous-sol enterré. Vous serez charmé par son environnement verdoyant et la luminosité de la maison."
868,ES91_1481,Guigneville-sur-Essonne 91590,"Achat maison 8 pièces 225 m², Guigneville-sur-Essonne - 590 000 €",590 000 €,"225,30 m²",8 pièces,4 chambres,4 places de parking,Jardin,,,Garage,2 619 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 1708,Descriptif de cette maison à vendre de 8 pièces et 225 m²,"Belle maison traditionnelle situé dans un secteur calme, 5 mn de la Ferté Alais.
Entrée donnant sur une belle pièce de vie d'environ 95 m² , très lumineux avec baies coulissantes et sa cheminée insert. 
Une cuisine aménagée & équipée, une salle d'eau avec wc suspendu.
Cellier, buanderie, double garage.
Étage spacieux dégagement desservant 4 belles chambres,une salle de bains, wc séparé. Ainsi qu'un appartement de type T2 avec son accès indépendant.
Le tout sur un terrain de 6500 m² . 
A voir absolument"
869,ES91_1482,Athis-Mons 91200 (Val d'Athis),"Achat maison 6 pièces 105 m², Athis-Mons - 440 000 €",440 000 €,105 m²,6 pièces,4 chambres,,Jardin,,,,4 190 €/m²,Réf. de l’annonce : 4193,Publiée le 14 oct. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 105 m²,"ATHIS MONS : maison T6 d'environ 105m2 sur une parcelle de 310m2 à vendre. CHARMANTE MAISON MEULIERE 6 PIÈCES - AVEC JARDIN / SOUS-SOL ET GARAGE - A PROXIMITE DE LA GARE DE JUVISY. En vente proche gare de Juvisy au calme, sans les nuisances, rare sur le secteur, cette belle maison meulière T6 à proximité de la gare de Juvisy RER C et D d'environ 105 m² et de 310 m² de terrain. Elle bénéficie d'une exposition est-ouest. Elle offre une belle pièce à vivre de 36 m², quatre chambres (entre 9 et 14 m²), un bureau et une cuisine aménagée. Elle comporte aussi une salle de bains, une salle d'eau et des toilettes. Elle compte également un dressing et deux dégagements. La maison possède des radiateurs fonctionnant au gaz.
Idéal pour profiter des beaux jours, ou simplement prendre l'air, ce bien est également complété par un balcon et un jardin. Un sous-sol total offre à ce logement de l'espace de rangement supplémentaire.
C'est une maison de bon standing. Cette maison est en bon état général, le ravalement et la toiture ont été refait et révisé l'année dernière.
Le bien est proche de toutes commodités : il est situé à proximité des commerces et à cinq minutes des écoles. L'arrêt de bus se situe à deux minutes de la maison. On trouve aussi le tram à 20 minutes. L'aéroport est situé à moins de 5 km. Vous serez également à proximité du centre ville de Juvisy avec son marché et tous ces commerces.
Cette maison T6 est proposée à l'achat pour 441000 .
Envie d'en savoir plus sur cette maison à vendre ? Prenez contact avec votre agence Guy Hoquet ATHIS MONS."
870,ES91_1483,Morsang-sur-Orge 91390 (Langevin),"Achat maison 6 pièces 133 m², Morsang-sur-Orge - 369 000 €",369 000 €,"132,94 m²",6 pièces,3 chambres,2 places de parking,Jardin,,,,2 723 €/m²,Réf. de l’annonce : 098052E05WJ2,Publiée il y a plus de 2 mois,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 133 m²,"Maison Morsang Sur Orge 5 pièce(s) 135 m2. MORSANG SUR ORGE, dans un quartier proche écoles et commerces , dans une maison divisée en 2, sans aucune servitude et totalement indépendant, magnifique logement de 6 pièces et de plain pied comprenant entrée avec placard, vaste double de 54 m² ouvrant sur terrasse et jardin privatif, cuisine ouverte équipée, suite parentale avec dressing et salle de douche aménagée avec WC, 2 chambres, salle bains et douche aménagée, buanderie, WC, abris de jardin, piscine, parking extérieur privatif. Très belles prestations. Aucune charges de copropriété. Classe énergie DPE C"
871,ES91_1484,Étampes 91150 (Centre-Ville),"Achat maison 6 pièces 168 m², Étampes - 263 000 €",263 000 €,"168,35 m²",6 pièces,5 chambres,,,,,,1 562 €/m²,Réf. de l’annonce : 1_PMC168,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 168 m²,"MAISON CONTAINER CONTRUITE EN 168 JOURS SUITE OPTENTION DU P. Magnifique maison  à base de containers maritimes.
Everline168
T6
Surface nette 168,35 m2
Option garage 24,50 m2
Maison avec 1 étage
4 faces avec un mélange des matériaux : bois douglas, enduit traditionnel lissé et acier
Inclus étude thermique
Inclus étude structure hormis sur les types 168-5 et 168-6
Isolation intérieure et exterieure, Pompe à chaleur eau air au sol, chauffe eau thermodynamique,
Norme RT 2012 (informations précises sur nos performaces énergétiques par téléphone.)
Prix de vente du modèle everline168 à partir de 263000 euros prêt à décorer sans terrain.
Pour tout renseignement, veuillez contacter Christophe L'Huillier au Voir le téléphone . Agence Immoteam Haguenau"
872,ES91_1485,Orsay 91400 (Mondétour),"Achat maison 8 pièces 250 m², Orsay - 750 000 €",750 000 €,250 m²,8 pièces,5 chambres,,Jardin,,1 terrasse,,3 000 €/m²,Réf. de l’annonce : 1723,Publiée il y a plus de 2 mois,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 250 m²,"Maison d'Architecte ORSAY - 8 pièce(s). Quartier des Cyprennes - Villa 8 pièces comprenant au rez-de-chaussée : Hall ouvrant sur une pièce de vie d'environ 81 m² ouvrant sur terrasse, piscine et jardin, avec cuisine ouverte équipée, une chambre, une salle d'eau, WC avec lave-mains. Au 1er étage, une mezzanine d'environ 18 m² desservant 4 chambres, une salle de bains, et WC. Au 2ème étage, une 5ème chambre sous combles. Sous-sol total avec garage double, buanderie, salle de jeux. Le tout sur jardin paysagé avec piscine de 710 m². Idéalement située à 5mn à pied des commerces et écoles et 15mn à pied du Centre-Ville d'Orsay."
873,ES91_1486,Saint-Michel-sur-Orge 91240 (Sablons - Picasso),"Achat maison 8 pièces 158 m², Saint-Michel-sur-Orge - 481 500 €",481 500 €,158 m²,8 pièces,4 chambres,,Jardin,,,,3 047 €/m²,Réf. de l’annonce : 23200,Publiée il y a plus de 2 mois,Modifiée le 15 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 158 m²,"St Michel sur orge, gare RER C à 900m (11 mn à pied), dans un quartier très agréable, maison ancienne rénovée avec jolie extension moderne, le tout d'une superficie habitable de 159 m2 + sous-sol, comprenant une pièce de vie de 34 m2 + mezzanine de 20m2, cuisine équipée Mobalpa de qualité, 4 grandes chambres, bureau, 2 salles de bains, joli terrain clos sans vis à vis de 584 m2 avec coin terrasse. Dans le sous-sol : chaufferie, buanderie, cave (pouvant servir d'espace de jeux ou autre), idéalement située et au calme, cette maison mérite votre visite !"
874,ES91_1487,Lardy 91510,"Achat maison, Lardy - 340 000 €",340 000 €,,,,,,,,,,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 4172-4342620,Descriptif de cette maison à vendre,"EXCLUSIVITE. Dans un secteur calme et résidentiel, proche des commodités, écoles, collège, commerces, ligne C RER à pied, coquet pavillon sur 600 m² environ de terrain clos et paysagé comprenant: une entrée, une cuisine équipée, un vaste séjour/salon avec cheminée, une chambre,une salle d'eau et wc. A l'étage: 3 chambres,une salle de bain et wc. Debarras. Sous-sol total. Chauffage clim réversible /pompe à chaleur.Un produit agréable...A découvrir."
875,ES91_1488,Soisy-sur-Seine 91450,"Achat maison 3 pièces 72 m², Soisy-sur-Seine - 339 000 €",339 000 €,72 m²,3 pièces,2 chambres,3 places de parking,Jardin,,,,4 708 €/m²,Réf. de l’annonce : 098050E1K5E1,Publiée il y a plus de 2 mois,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 72 m²,"Maison 3 pièces sur Soisy-sur-Seine. Dans un secteur calme, venez découvrir cette maison de 75m² sur un terrain de 1268m² comprenant :. . Au rez-de-chaussée : Entrée, cuisine aménagée, séjour avec cheminée et w.c. . A l'étage : Pallier avec rangements, deux chambres dont une avec balcon et une salle d'eau avec w.c. . Au sous-sol : Une buanderie et une cave. . Très beau jardin paysagé avec une dépendance. . . Les fenêtres sont en PVC double vitrage et les volets roulants électriques en aluminium.. . A 5 minutes du centre-ville."
876,ES91_1489,Lardy 91510,"Achat maison 6 pièces 120 m², Lardy - 315 000 €",315 000 €,120 m²,6 pièces,5 chambres,,Jardin,,,,2 625 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 2262,Descriptif de cette maison à vendre de 6 pièces et 120 m²,"Votre agence ERA IMMOBILIER ETAMPES vous présente cette maison qui se trouve proche du centre ville de LARDY.

Au rez-de-chaussée vous trouverez un séjour avec une cuisine ouverte donnant sur un jardin, une chambre, une salle de bains.

A l' étage vous disposerez de trois grandes chambres, un bureau, et salle de bains.

Cette maison a l'avantage d'être, à 10 min a pieds de la gare et proche de toute commodités.

Pour visiter ou pour toutes autres informations contacter notre agence ERA Immobiliier Etampes au Voir le téléphone . Toutes nos annonces sont disponibles sur notre site internet: (lien supprimé)"
877,ES91_1490,Pecqueuse 91470,"Achat maison 3 pièces 70 m², Pecqueuse - 265 000 €",265 000 €,70 m²,3 pièces,2 chambres,1 place de parking,,,,,3 786 €/m²,Réf. de l’annonce : 16059,Publiée il y a plus de 2 mois,Modifiée le 26 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 70 m²,"L'agence CENTURY21 LD Immobilier de Limours vous propose à la vente en coeur de village de PECQUEUSE (91) une maison individuelle NEUVE (Frais de Notaire réduits) de construction traditionnelle en état futur achèvement qui vous sera livrée clefs en mains prête pour emménager. Elle offre au Rez-de-chaussée, un salon/séjour ouvrant sur jardinet engazonné et terrasse, une cuisine équipée (four, plaque, hotte), une salle de douche avec WC; à l'étage, deux chambres et salle de bains. (Cuisine, carrelage et faiences à choisir dans la gamme sélectionnée par le promoteur). Deux places de parking."
878,ES91_1491,Vigneux-sur-Seine 91270 (Gros Buisson - Gare),"Achat maison 5 pièces 96 m², Vigneux-sur-Seine - 276 600 €",276 600 €,"95,85 m²",5 pièces,3 chambres,2 places de parking,Jardin,,,,2 886 €/m²,Réf. de l’annonce : 2689,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 96 m²,"Maison de PLAIN PIED 95M2 avec 3 chambres. Vigneux limite Draveil, en lot arrière dans un environnement très calme, maison individuelle de Plain Pied, 95m2 habitatble, composée d'une grande entrée, d'un séjour double et cuisine semi ouverte aménagée, 3 chambres, salle de bains et un wc indépendant. À l'extérieur, un joli terrain de 369m2 en deux parties de chaque coté de la maison. 2 places de parking côte à côte. Fenêtres PVC, electricité refaite, radiateurs récents. A 15 min à pied de la gare de Vigneux sur Seine.
En retrait de la rue, calme assuré..."
879,ES91_1492,Grigny 91350 (Centre-ville - Blanc Manteaux),"Achat maison 4 pièces 95 m², Grigny - 184 000 €",184 000 €,"95,18 m²",4 pièces,2 chambres,,,,,,1 933 €/m²,Réf. de l’annonce : 2876,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 95 m²,"GRIGNY VILLAGE. CETTE BELLE MAISON DE VILLE CONVIENDRA A UNE FAMILLE AVEC ENFANTS PLUTOT ADOLESCENTS AVEC SES 3 NIVEAUX D'HABITATION.
CUISINE EQUIPEE DANS LAQUELLE ON PRENDRA LES REPAS EN TOUTE CONVIVIALITE 2 CHAMBRES SALLE DE BAINS WC BUANDERIE
SPACIEUX SEJOUR SALON AVEC CHEMINEE ET BALCON: UN VOLUME IMPRESSIONNANT AUTHENTIQUE ET TRES AGREABLE.
AUTRE ATOUT UNE MAGNIFIQUE EXPOSITION
BELLES FINITIONS AVEC POUTRES ET CACHET RUSTIQUE CHAUFFAGE GAZ DOUBLE VITRAGE
BIEN SITUEE A 2 PAS DU COEUR DU VILLAGE AVEC ECOLES COMMERCES ACCES AUX LACS. PAS DE JARDIN PRIVATIF"
880,ES91_1493,Itteville 91760,"Achat maison 6 pièces 140 m², Itteville - 385 000 €",385 000 €,140 m²,6 pièces,3 chambres,5 places de parking,Jardin,,,Garage,2 750 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 564,Descriptif de cette maison à vendre de 6 pièces et 140 m²,"ERA BALLANCOURT- ITTEVILLE.
Dans quartier très recherché pour son calme, écoles (maternelles, primaires et collège à pieds) , Lignes C et D du RER à 5 minutes en voiture.
Maison d'architecte sur terrain plat et clos de 2300 m² avec étang privatif et bord de juine privatif.
Cette maison se compose: D'un sous sol total avec salle de jeux, un garage, une cuisine d'été, et une buanderie avec douche et wc.
Au rez de chaussée : Une cuisine aménagée équipée, une grande pièce à vivre avec cheminée centrale, deux chambres, un bureau, une salle de bains et un WC.
A l'étage : 1 grande chambre avec baie vitrée, une salle d'eau avec WC et une mezzanine.
Pour les amoureux de la nature......"
881,ES91_1494,Guillerval 91690,"Achat maison 6 pièces 170 m², Guillerval - 307 000 €",307 000 €,170 m²,6 pièces,5 chambres,,Jardin,,,,1 806 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 1759,Descriptif de cette maison à vendre de 6 pièces et 170 m²,"Votre agence ERA IMMOBILIER vous présente, à à 10 minutes d'ETAMPES cette maison sur sous-sol total à rafraîchir

Ce pavillon vous propose un séjour lumineux avec cheminée, une cuisine indépendante de plus de 22m², une salle de bains, une chambre en rez-de-chaussée.

A l'étage vous découvrirez un palier desservant des 3trois chambres de 18 et 24m² et 14m², une salle d'eau à finir ainsi qu'une magnifique vue sur la vallée.

Vous profiterez également d'un sous-sol total ainsi que d'une jardin de 3000m²."
882,ES91_1495,Moigny-sur-École 91490,"Achat maison 10 pièces 350 m², Moigny-sur-École - 1 020 000 €",1 020 000 €,350 m²,10 pièces,5 chambres,2 places de parking,Jardin,,,,2 914 €/m²,Réf. de l’annonce : 098062E1J5RO,Publiée il y a plus de 2 mois,Modifiée le 17 nov. 2020,Descriptif de cette maison à vendre de 10 pièces et 350 m²,"Demeure Moigny Sur Ecole 10 pièce(s) 350 m2. L'agence ORPI ELLA vous propose en 'EXCLUSIVITÉ' une demeure de charme dans le parc du Gâtinais dans l'un des plus beaux villages de FRANCE. Amoureux de la pierre, de la chaleur, de la domotique, à 45 kms de PARIS, entouré de châteaux et de verdure. Elle vous offrira 5 chambres dont 4 suites parentales, hammam, jacuzzi, piscine intérieure et extérieure, discothèque, dépendances avec des matériaux nobles de luxe. 32.000 heures de réfection ont été nécessaires a l'aboutissement de ce bien-être. Les affectionnés de la précision et du travail bien fait, la technologie à portée de mains. Cour privative, volets roulants, terrasse chauffée, cuisine sur mesure avec cheminée, séjour/salon, bibliothèque, toutes commodités au Rez-de-chaussé. Chauffage au GAZ, installation piscine professionnel, barbecue sur mesure. . Un gite, une maison, une bonbonnière, un relais de chasse, un foyer prêt a recevoir votre famille ou toutes vos ambitions avec un emplacement accompli. Honoraires à la charge du vendeur, DPE C. . . L'agence ORPI Ella. Voir le téléphone"
883,ES91_1496,Dourdan 91410,"Achat maison 10 pièces 191 m², Dourdan - 340 000 €",340 000 €,191 m²,10 pièces,6 chambres,,Jardin,,,,1 780 €/m²,Réf. de l’annonce : 260027DM,Publiée il y a plus de 2 mois,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 10 pièces et 191 m²,"Vaste maison avec superbe dépendance.. VISITE 3D. NOUS CONTACTER.
Loger une grande famille à la campagne avec en plus le télétravail par fibre et proche de Paris, c'est possible! 

Proche de Dourdan et St Arnoult, accessible en bus, cette très grande maison ancienne, en coeur de village, est un ancien troquet-épicerie où la bande des tontons flingueurs de Michel Audiard avait ses habitudes. Son originalité tient dans une ancienne grange pleinement aménagée avec toiture récente, équipée d'un poêle neuf, d'une grande mezzanine et de verrières d'atelier. Elle pourra devenir un grand salon cathédrale ou servir d'atelier d'artiste pour votre activité de loisir préférée. A l'arrière de la maison, un jardin petit mais plein de charme permet de vivre pleinement ""carpe diem"".
Le rez de chaussée accueille un chaleureux séjour-cuisine avec cheminée, une longue table sur-mesure et une cuisinière Godin pouvant être cédées avec la maison. Cette vaste pièce exposée plein sud est lumineuse toute la journée et se prolonge par un salon cosy avec parquet.
Les 257 m² de surface habitable peuvent loger une famille nombreuse, avec 6 chambres dont une au rez-de-chaussée, et deux pièces supplémentaires pouvant faire office de bureaux ou de dressings. Une salle de bains et une salle de douche complètent l'ensemble. Cette maison chaleureuse dispose d'un potentiel supplémentaire d'aménagement très important avec notamment des combles étendus. Enfin, un agréable jardin à l'arrière de la maison avec accès indépendant par portail permet de profiter du calme de ce village paisible.

Les bus pour Dourdan et St Arnoult s'arrêtent devant la porte de la maison. Porte blindée, chauffage au fuel, huisseries PVC récente en double vitrage. Toutes les commodités, commerces, services d'éducation et de santé, sont accessibles à 7 km."
884,ES91_1497,Saclas 91690,"Achat maison 6 pièces 200 m², Saclas - 477 000 €",477 000 €,200 m²,6 pièces,5 chambres,1 place de parking,Jardin,,,Garage,2 385 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 2259,Descriptif de cette maison à vendre de 6 pièces et 200 m²,"Votre agence ERA IMMOBILIER ETAMPES 91150 vous présente à seulement 12 minutes d'Etampes dans un secteur calme au coeur de la vallée de la Juine et à proximité des commerces cette grande maison familiale de plus de 200m² avec jardin et son local commercial à revenu locatif.

La maison est composée au rez-de-chaussée d'un garage donnant accès à une grande entrée, d'un cellier, d'une chaufferie, d'un WC, d'un séjour, d'une cuisine aménagée et équipée et d'une dernière pièce de 40m² faisant anciennement office de boutique.

A l'étage vous trouverez un palier desservant une salle d'eau, une salle de bain, un WC et cinq chambres dont deux ont un accès direct à une grande terrasse de 89m² exposée plein sud !

Mitoyen à la maison, le local commercial se compose d'un atelier de 630m², d'un magasin de 150m² et d'un garage de 142m².
Le revenu locatif du local commercial est de 15 000Euro/an.

Rafraîchissement à prévoir.

A découvrir sans tarder ! 
Pour visiter, ou pour toutes informations, contactez votre agence ERA Immobilier Etampes au Voir le téléphone Toutes nos annonces sont disponibles sur notre site internet."
885,ES91_1498,Étampes 91150 (Saint-Pierre),"Achat maison 5 pièces 174 m², Étampes - 397 100 €",397 100 €,174 m²,5 pièces,4 chambres,,,,,,2 282 €/m²,Réf. de l’annonce : 87,Publiée il y a plus de 2 mois,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 174 m²,"Maison Etampes 5 pièces 178 m2. Vous recherchez une grande et belle maison rénové avec le charme de l'ancien situé au centre ville? Cette maison est faite pour vous !
Cette magnifique maison de 5 pièces d'environ 174 m² sur 2 niveaux comprenant : une entrée, une belle salle a manger, un grand séjour lumineux avec poêle à granule (accès sur la terrasse), une cuisine aménagée, un cellier un bureau, un wc.
A l'étage deux chambres, un très grand dressing, une grande salle de bain lumineuse (baignoire et douche) avec wc.
Au deuxième étage, deux chambres, un wc, une salle d'eau, partie grenier aménagé.
Pour les amateurs de vin une belle cave voutée vous attends ainsi qu'un grand garage motorisé et un beau jardin sans vis à vis.
Coup de coeur assuré!"
886,ES91_1499,Grigny 91350 (Centre-ville - Blanc Manteaux),"Achat maison 4 pièces 93 m², Grigny - 212 000 €",212 000 €,93 m²,4 pièces,3 chambres,1 place de parking,Jardin,,,,2 280 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 368,Descriptif de cette maison à vendre de 4 pièces et 93 m²,"A vendre maison de 93m² à Grigny. Nous vous proposons à l'achat une charmante maison proche de toutes commodités et Mairie à Grigny comprenant, 1 séjour, 1 pièce de vie de 17m², 3 chambres, 1 cuisine indépendante et 1 salle de bains. Vous bénéficierez également d'une cour. avec abri de voiture. Proche des commerces et école, vous serez à proximité des transports menant à la gare RER D. A visiter rapidement !

Contactez nous au Voir le téléphone"
