,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
0,0,PA75_0,Paris 13e 75013 (Butte-aux-Cailles),"Achat maison 5 pièces 133 m², Paris 13e - 1 695 000 €",1 695 000 €,133 m²,5 pièces,4 chambres,,,,,,"12,3k €/m²",Réf. de l’annonce : 221,Publiée le 27 oct. 2020,Modifiée le 28 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 133 m²,"Dans un quartier très recherché du 13ème arrondissement, au pied de la Butte aux Cailles, venez découvrir cette très belle maison de 144m2 au sol (133,46m2 loi Carrez) située dans une copropriété de très bon standing.
Composée de quatre niveaux avec au rez-de-chaussée, une entrée, un séjour exposé plein ouest avec vue dégagée sur le square Henri Rousselle, une cuisine ouverte équipée avec des matériaux de qualité. 
Au premier étage, deux chambres, une salle d'eau et un WC séparé.
Au deuxième et dernier étage, une suite parentale avec une salle de bains, un dressing et un balcon.
Au sous-sol, une grande chambre.
La maison dispose de nombreux rangements ainsi que deux caves en sous-sol."
1,1,PA75_1,Paris 19e 75019 (Secrétan - Jaurès),"Achat maison 3 pièces 47 m², Paris 19e - 577 500 €",577 500 €,"47,03 m²",3 pièces,1 chambre,,,,,,"11,7k €/m²",Réf. de l’annonce : 006909E1LWIQ,Publiée il y a plus de 2 mois,Modifiée le 17 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 47 m²,"Appartement Paris 3 pièce(s) 47.03 m2. AVENUE SECRETAN - COUP DE COEUR- ATYPIQUE- A proximité du Marché Secrétan, des Commerces et des Transports, AU CALME A l'arrière d'une copropriété verdoyante, se trouve une MAISON ATYPIQUE sur deux niveaux comprenant au rez-de-chaussée, un séjour d'environ 16 m², un bureau, une cuisine, un, WC. A l'étage, une chambre d'environ 13 m², une salle de bains. Local à vélos dans la copropriété.. A VISITER SANS TARDER. RARE SUR LE SECTEUR. EXCLUSIVITÉ. Cliquer sur le lien pour la visite virtuelle"
2,2,PA75_3,Paris 19e 75019 (Porte de la Villette),"Achat maison 6 pièces 150 m², Paris 19e - 1 263 000 €",1 263 000 €,150 m²,6 pièces,4 chambres,,,,1 terrasse,,8 420 €/m²,Réf. de l’annonce : 2990,Publiée le 28 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 150 m²,"Vend maison de ville de 6 pièce(s) de 116.01 en carrez + 31.24 au sol et environ 80m² terrasse. AVENUE CORENTIN CARIOU / AU PIED DE LA VILETTE ET DU CANAL ST DENIS venez découvrir ce bien rare offrant un extérieur d'environ 80 m² (116m² carrez + 34 m² au sol). Votre famille se sentira comme dans un vrai cocon à l'intérieur de cette maison totalement atypique, dont le charme vous séduira immédiatement. Les prestations de qualité sont au rendez-vous et vous pourrez l'agencer à votre guise (possibilité de créer 2 chambres additionnelles + SDE soit au total 4 chambres + un studio totalement indépendant). Pour ce qui est de vos amis, il y des chances qu'ils n'aient plus envie de partir de chez vous !
Visite virtuelle consultable sur l'annonce à côté de l'onglet photo.
'Notre agence de Marx Dormoy près du marché de l'Olive, spécialisée dans la vente, la location et la gestion d'appartements et de commerces est heureuse de vous accueillir tous les jours du lundi au samedi afin de vous faire visiter cet appartement. Nous réalisons gratuitement les estimations d'appartements en vente et en location. Retrouvez toutes nos annonces en primeur sur notre sité '.
Copropriété de 73 lots (Pas de procédure en cours).
Charges annuelles : 4411.60 euros."
3,3,PA75_4,Paris 19e 75019 (Porte de la Villette),"Achat maison 6 pièces 150 m², Paris 19e - 1 263 000 €",1 263 000 €,150 m²,6 pièces,4 chambres,,,,1 terrasse,,8 420 €/m²,Réf. de l’annonce : 3001,Publiée le 4 déc. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 150 m²,"Vend maison de ville de 6 pièce(s) de 116.01 en carrez + 31.24 au sol et environ 80m² terrasse. AVENUE CORENTIN CARIOU / AU PIED DE LA VILETTE ET DU CANAL ST DENIS venez découvrir ce bien rare offrant un extérieur d'environ 80 m² (116m² carrez + 34 m² au sol). Votre famille se sentira comme dans un vrai cocon à l'intérieur de cette maison totalement atypique, dont le charme vous séduira immédiatement. Les prestations de qualité sont au rendez-vous et vous pourrez l'agencer à votre guise (possibilité de créer 2 chambres additionnelles + SDE soit au total 4 chambres + un studio totalement indépendant). Pour ce qui est de vos amis, il y des chances qu'ils n'aient plus envie de partir de chez vous !
Visite virtuelle consultable sur l'annonce à côté de l'onglet photo.
'Notre agence de Marx Dormoy près du marché de l'Olive, spécialisée dans la vente, la location et la gestion d'appartements et de commerces est heureuse de vous accueillir tous les jours du lundi au samedi afin de vous faire visiter cet appartement. Nous réalisons gratuitement les estimations d'appartements en vente et en location. Retrouvez toutes nos annonces en primeur sur notre sité '.
Copropriété de 73 lots (Pas de procédure en cours).
Charges annuelles : 4411.60 euros."
4,4,PA75_5,Paris 19e 75019 (Porte de la Villette),"Achat maison 6 pièces 150 m², Paris 19e - 1 263 000 €",1 263 000 €,150 m²,6 pièces,4 chambres,,,,1 terrasse,,8 420 €/m²,Réf. de l’annonce : 3002,Publiée le 4 déc. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 150 m²,"Vend maison de ville de 6 pièce(s) de 116.01 en carrez + 31.24 au sol et environ 80m² terrasse. AVENUE CORENTIN CARIOU / AU PIED DE LA VILETTE ET DU CANAL ST DENIS venez découvrir ce bien rare offrant un extérieur d'environ 80 m² (116m² carrez + 34 m² au sol). Votre famille se sentira comme dans un vrai cocon à l'intérieur de cette maison totalement atypique, dont le charme vous séduira immédiatement. Les prestations de qualité sont au rendez-vous et vous pourrez l'agencer à votre guise (possibilité de créer 2 chambres additionnelles + SDE soit au total 4 chambres + un studio totalement indépendant). Pour ce qui est de vos amis, il y des chances qu'ils n'aient plus envie de partir de chez vous !
Visite virtuelle consultable sur l'annonce à côté de l'onglet photo.
'Notre agence de Marx Dormoy près du marché de l'Olive, spécialisée dans la vente, la location et la gestion d'appartements et de commerces est heureuse de vous accueillir tous les jours du lundi au samedi afin de vous faire visiter cet appartement. Nous réalisons gratuitement les estimations d'appartements en vente et en location. Retrouvez toutes nos annonces en primeur sur notre sité '.
Copropriété de 73 lots (Pas de procédure en cours).
Charges annuelles : 4411.60 euros."
5,5,PA75_6,Paris 14e 75014 (Didot - Porte de Vanves),"Achat maison 4 pièces 72 m², Paris 14e - 1 295 000 €",1 295 000 €,72 m²,4 pièces,2 chambres,1 place de parking,Jardin,,Terrasse,1 garage,18k €/m²,Réf. de l’annonce : GARA3614A,Publiée le 4 déc. 2020,Modifiée le 6 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 72 m²,"Maison avec terrasse plein sud. Au coeur d'un passage pavé, secret et arboré, maison sur 3 niveaux avec jardin, d'une surface pondérée de 88m². Intégrale et élégante rénovation pour cette maison, composée, au RdC, d'un vaste séjour avec cuisine équipée US et à l'étage, de deux chambres avec une superbe SdB et un dressing. Confort +++ En R-1, une belle pièce, nombreux rangements intégrés, fenêtre. Modulable : possibilité d'aménagement des combles ainsi que d'extension sur la surface extérieure. Lumière généreuse, vue sur végétation, villa paisible et sécurité totale, l'ensemble à l'abri des regards, donne à ce lieu un air de petit paradis à Paris. Cabane incluse. Pour le stationnement, un box à proximité immédiate complète ce bien. Lot distinct de la villa. Possibilité d'acquisition de la villa sans box. Hauteur sous plafond : 2,80 m."
6,6,PA75_7,Paris 14e 75014 (Mouton - Duvernet),"Achat maison 7 pièces 100 m², Paris 14e - 1 872 000 €",1 872 000 €,"100,48 m²",7 pièces,5 chambres,,,,,,"17,9k €/m²",Réf. de l’annonce : 4075,Publiée le 4 déc. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 100 m²,"MAISON 7 PIECES DE 100,48M2 AVEC JARDIN DE 30M2. L'agence STEPHANE PLAZA MONTROUGE vous propose en exclusivité, Rue Daguerre, à 5 minutes à pieds du métro Denfert-Rochereau (M4, M6 et RER B), une maison d'une surface de 100,48m2 (surface au sol de 120,90m2) avec jardin de 30m2 comprenant 4 niveaux. En rez-de-jardin : une chambre, une salle de bains avec bain à remous, double vasque et fenêtre, un dégagement, avec coin buanderie ainsi qu'un studio comprenant une pièce de vie avec placards, kitchenette, une salle d'eau avec WC. Au premier niveau : une salle à manger avec cheminée, une cuisine séparée équipée et aménagée et une chambre. Au 2ème niveau : Un séjour de 24m2, un WC séparé et une buanderie (possibilité de créer une cuisine ou un bureau). Au 3ème niveau : des combles aménagés comprenant deux chambres de 15,58m2 et 12,10m2 au sol avec Velux double vitrage, une salle d'eau avec WC sanibroyeur. Chauffage individuel électrique. Charges de copropriété de 195 euros par mois. Hauteur sous plafond de 2,80 mètres. Possibilité de parking en sus à 3 minutes à pieds. Au pied des commerces. BUS 38/59/68/88/92. Bien rare, nouveauté ! dont 4.00 % honoraires TTC à la charge de l'acquéreur.
Copropriété de 8 lots (Pas de procédure en cours).
Charges annuelles : 2340.00 euros."
7,7,PA75_8,Paris 13e 75013 (Olympiades - Choisy),"Achat maison 9 pièces 267 m², Paris 13e - 2 835 000 €",2 835 000 €,267 m²,9 pièces,5 chambres,,,,,,"10,1k €/m²",Réf. de l’annonce : F65UBI,Publiée le 13 nov. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 9 pièces et 267 m²,"PARIS 13 - EXCLUSIVITE - METRO TOLBIAC - MAISON 9 PIECES - TERRASSE ET JARDIN - CALME. EXCLUSIVITE - METRO TOLBIAC. Grande et belle maison familiale à l'abri des regards. Agencement idéal avec deux escaliers intérieurs, trois niveaux et nombreux agencements possibles. Elle est composée au rez-de-chaussée d'un vaste salon / salle à manger avec cuisine ouverte, le tout donnant sur un jardin/terrasse de 75m², dégagement, WC séparés, suite parentale avec dressing, salle d'eau et deuxième WC. A l'étage : un bureau au calme, une deuxième suite avec salle d'eau et WC, 2 chambres supplémentaires dont une avec mezzanine, une grande salle de bains avec WC. Au niveau inférieur : une salle de détente de plus de 65m² (idéal pour y faire sa salle de sport ou de projection). Hammam avec point d'eau et WC. Une chambre d'ami ou bureau, buanderie/chaufferie.
Maison ou le calme règne, UNE RARETE A VOIR RAPIDEMENT !
Les biens ci-avant désignés représentant les lots n°22 de la copropriété qui comporte 24 lots. La moyenne des charges courantes annuelles pour ces lots est de 2 221.72 €. Procédure contre le syndicat : Non"
8,8,PA75_9,Paris 20e 75020 (Saint-Blaise),"Achat maison 5 pièces 139 m², Paris 20e - 1 340 000 €",1 340 000 €,139 m²,5 pièces,3 chambres,1 place de parking,,,,,9 640 €/m²,,Publiée le 28 oct. 2020,Réf. de l’annonce : 2521EP,Descriptif de cette maison à vendre de 5 pièces et 139 m²,"Maison de ville au coeur du Village Charonne. Située rue Saint-Blaise, au calme d'une cour à l'abri des regards, cette maison de ville du 18ème siècle développe 170 m2 au sol et 120,33 m2 Carrez sur 3 niveaux.
Au rez-de-chaussée un escalier privatif mène au premier étage à une palier distribuant une pièce de vie de 38 m2 avec vue sur une cour pavée et végétalisée, une cuisine, une salle de bains, un wc indépendant ainsi qu'un bureau de 18 m².
Au niveau supérieur, deux chambres avec de nombreux rangements se partagent une salle de bains et un wc.
Une cave voûtée directement accessible depuis le rez-de-chaussée ainsi qu'un espace de stockage en étage complètent l'ensemble.
Ce lieu de vie empreint de quiétude offre de multiples possibilités d'aménagement et bénéficie d'une agréable luminosité mettant en valeur les volumes.
Ce bien soumis au statut de la copropriété est agrémenté d'un emplacement de parking situé dans la même rue.
Métro : Maraîchers
Contact : Alain Voir le téléphone
RSAC : 538 668 351 Paris
Copropriété de 9 lots (Pas de procédure en cours).
Charges annuelles : 3358.00 euros."
9,9,PA75_10,Paris 14e 75014 (Mouton - Duvernet),"Achat maison 6 pièces 124 m², Paris 14e - 1 700 000 €",1 700 000 €,124 m²,6 pièces,2 chambres,,Jardin,,1 terrasse,,"13,7k €/m²",Réf. de l’annonce : 2450EP,Publiée il y a plus de 2 mois,Modifiée le 3 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 124 m²,"Maison d'architecte rue Daguerre. Au coeur du quartier Daguerre, au fond d'une cour privative de 30 m² et dans un calme absolu cette maison d'architecte développe de 121 m² (114 m² Carrez) sur trois niveaux.
L'entrée ouvre directement sur un volume cathédral dont la double hauteur de 6 m offre un jeu de perspectives avec la mezzanine et les nombreuses ouvertures donnant sur l'extérieur.
En contre bas de l'entrée et du cabinet de toilette, un espace de réception de 38 m² agencé en open-space est divisé en deux parties avec d'un côté une partie salon avec cheminée et de l'autre un espace salle à manger ouvrant sur une cuisine séparée.
Un escalier aérien, véritable colonne vertébrale de la maison distribue en inter-palier un bureau / mezzanine et un espace sous véranda idéal pour profiter quotidiennement d'une luminosité constante sans vis-à-vis. La vue plongeante sur le salon offre un esprit résolument loft à l'ensemble.
Dans sa continuité l'escalier dessert un deuxième et dernier étage, composé de deux chambres dont une suite parentale avec salle de douche/bain et dressing. La seconde chambre dispose également d'une salle de bains.
L'exposition sud, les nombreuses ouvertures, le volume général et le calme absolue confèrent à cette maison un caractère singulier renforcé par une localisation à proximité immédiate des commerces de la rue Daguerre et des transports.
Une cave dans la maison complète ce bien soumis au statut de la copropriété.
Métro : Denfert-Rochereau
Contact : Paul-Édouard - Voir le téléphone - Agent commercial - RSAC : 851 883 173 Paris
Copropriété de 13 lots (Pas de procédure en cours)."
10,10,PA75_11,Paris 19e 75019 (Bassin de la Villette),"Achat maison 5 pièces 192 m², Paris 19e - 1 875 000 €",1 875 000 €,192 m²,5 pièces,3 chambres,,,,,,9 766 €/m²,Réf. de l’annonce : 2215EP,Publiée il y a plus de 2 mois,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 192 m²,"Maison d'architecte verticale avec rooftop. Quai de la Seine, cette maison d'architecte verticale d'une superficie 192m2 (166.96m2 carrez) avec rooftop bénéficie d'une vue imprenable sur le Bassin de la Villette.
Véritable maison d'architecte d'acier et de verre aux façades entièrement vitrées offrant à tous les étages une vue plongeante sur le bassin sans aucun vis-à-vis.
L'escalier, pièce maîtresse de la maison, permet la répartition des volumes et commence par mener à deux chambres et une chambre principale de plus de 24m2.
En demi-niveau par l'escalier, les pièces d'appui : 2 salles de douches, dressing, buanderie.
A partir du troisième étage, se déploie l'espace de vie composé d'une conviviale cuisine aménagée avec un ilôt central, puis au niveau supérieur un séjour avec de beaux volumes de plus de 3 mètres et sa baie vitrée toute hauteur et largeur.
Enfin, l'espace bibliothèque mène au sommet de la maison avec la terrasse végétalisée de 22 m2 exposée Sud-Est.
Un garage au rez-de-chaussée complète le bien.
Cette maison en pleine propriété, résolument contemporaine dans un esprit loft en fait un bien singulier et unique sur Paris.
Métro : Jaurès, Laumière ou Riquet
Contact : Leandro Voir le téléphone
RSAC: 499 116 937 Paris"
11,11,PA75_12,Paris 20e 75020 (Père Lachaise - Réunion),"Achat maison 5 pièces 110 m², Paris 20e - 591 618 €",591 618 €,110 m²,5 pièces,4 chambres,,Jardin,,,,Rente : 1 158 €/mois,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 422075014,Descriptif de cette maison à vendre de 5 pièces et 110 m²,"Viager occupé - F70 ans - PARIS (75020). Age : Femme de 70 ans
Bouquet : 591618 EUR
Rente : 1158 EUR/mois
Prix d'achat : 737945 EUR
Nous vous rappelons qu'en Viager occupé le vendeur reste chez lui, vous ne pouvez y habiter.
En Viager occupé, Le vendeur continue à vivre dans son logement sans changer ses habitudes jusqu'à son départ en maison de retraite ou son décès. Pour l'investisseur, l'acquisition d'un viager occupé s'apparente à un investissement locatif sécurisé, avec un seul occupant (le vendeur), et pour lequel il reçoit la totalité des « loyers » au moment de l'acquisition sous forme de décote d'occupation (DUH)
Descriptif du bien : 75020 PARIS - GAMBETTA
Maison dans la "" CAMPAGNE A PARIS""
LIEU UNIQUE ET INSOLITE A PARIS
Au pied de la place Edith Piaf, de ses commerces et de son métro ce charmant lotissement était autrefois une cité ouvrière, il abrite aujourd'hui des résidences cossues, charmantes sous leurs murs de verdure, des rues pavées enserrent ce quartier original donnant l'impression d'être totalement isolé du reste de la ville qui fait de la ""Campagne à Paris"" un lieu unique, un village...
Grimpez deux à deux les marches d'un des escaliers qui vous mèneront rue Irénée Blanc et rue Jules Siegfried là ou le temps s'est arrêté...
Maison mitoyenne de charme en R+2 de 110m² avec sous-sol total de 34m² aménageable, cave de 8m, cour de 19m² et jardin de 47m² exposé Sud-Ouest.
Au Rez-de-chaussée, salon, cuisine semi-ouverte, dressing 5m² et toilettes.
Au 1er et second niveau 4 chambres, salles d'eau/w-c.
Parquet et cheminées dans toutes les pièces.
Toiture refaite en 2018.
Environnement exceptionnel !
Analyse financière : 75020 PARIS - GAMBETTA
""LA CAMPAGNE A PARIS""
MAISON DE 110m², sous-sol total aménageable de 34m², 4 chambres, cour et jardin.
Environnement exceptionnel dans le lotissement ""LA CAMPAGNE A PARIS""
Vente en viager occupé par une Femme de 70 ans.
En partant d'une valeur de bien de 1 665 790 EUR, déduction faite de l'occupation vous achetez ce bien au prix de 737 945 EUR que vous financez par le paiement d'un bouquet au comptant de 591 618 EUR FAI et rente mensuelle de 1 158EUR.
Bouquet et rente modulable, vente en Nue-Propriété avec réserve d'usufruit possible."
12,12,PA75_13,Paris 13e 75013 (Bièvre Sud - Tolbiac),"Achat maison 8 pièces 235 m², Paris 13e - 2 430 000 €",2 430 000 €,"235,28 m²",8 pièces,5 chambres,,,,,,"10,3k €/m²",Réf. de l’annonce : 533,Publiée le 3 déc. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 235 m²,"Contact: Patrick KOENIG au Voir le téléphone pour tout renseignement ou rendez-vous de visite. Paris 13ème - Maison - Quartier Place de l'Abbé Hénocque - A proximité du métro Tolbiac et de la Butte aux cailles, une magnifique maison en brique comprenant 8 pièces principales distribuées sur 3 étages : rez-de-chaussée : une entrée, un studio aménagé donnant sur un balcon/terrasse avec une pièce de vie, un coin cuisine, une salle d'eau avec WC et une buanderie. Au 1ére étage : un vaste espace de réception traversant d'environ 46 m² comprenant un séjour, une salle à manger avec une cuisine semi-ouverte et une salle de bains avec WC. 2ème étage : trois chambres, un bureau, une salle de bains et un WC séparé. 3ème étage : une chambre parentale d'environ 30m² Vous serez séduit par son charme de l'ancien (parquet et cheminées), les volumes de ses pièces, sa luminosité et son calme . idéal pour une famille."
13,13,PA75_14,Paris 18e 75018 (Montmartre - Sacré Coeur - Abbesses),"Achat maison 6 pièces 148 m², Paris 18e - 3 300 000 €",3 300 000 €,"148,05 m²",6 pièces,5 chambres,,Jardin,,,,"22,3k €/m²",Réf. de l’annonce : M1472LCHB,Publiée le 28 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 148 m²,"Paris 18e - HAUT MONTMARTRE / RUE LEPIC - Maison à vendre - 6 pièces - 145,47m² Carrez - 148,05m² au sol - 5 chambres - Jardin 70m². Idéalement situé dans le haut de la rue Lepic, cette superbe maison ancienne au calme absolu de 145,47m² loi Carrez bénéficie d'un jardin privatif de 70m². Entièrement refaite par architecte, elle comprend un beau séjour avec cheminée, une salle à manger (possibilité d'y intégrer la cuisine). Aux niveaux supérieurs, quatre chambres avec placards, salles d'eau et toilettes. Au niveau inférieur, une grande cuisine professionnelle, une chambre avec sa salle de bains, une buanderie et des toilettes séparées. Actuellement aménagée en chambres d'hôtes. Climatisation intégrée. Emplacement privilégié. Le charme ancien a été préservé. Rare à Montmartre.
Copropriété de 52 lots (Pas de procédure en cours).
Charges annuelles : 1044.00 euros."
14,14,PA75_15,Paris 10e 75010 (Château d'Eau - Lancry),"Achat maison 2 pièces 57 m², Paris 10e - 679 000 €",679 000 €,57 m²,2 pièces,1 chambre,,,,,,"11,7k €/m²",,Publiée le 23 nov. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 2 pièces et 57 m²,"PARIS 75010 - MAISON DE VILLE - LUCIEN SAMPAIX - QUAI DE VALMY. Dans une belle copropriété du début du 19ème siècle très bien tenue, à quelques pas du canal Saint Martin, Moriss Immobilier vous présente cette charmante maison de ville de 57m2 sur deux niveaux donnant sur une jolie cour pavée.

Ce bien se compose d'une entrée menant à une grande pièce à vivre avec espace dinatoire donnant sur une cuisine US entièrement aménagée et équipée avec matériaux de bonne facture.
Un escalier en colimaçon d'époque dessert une vaste chambre lumineuse avec mur en pierre maçonnée, poutres apparentes disposant d'une très belle hauteur sous plafond ( Possibilité de placer une mezzanine ), un grand dressing ( Possibilité deuxième chambre ) , un cagibi et une somptueuse salle de bain avec jacuzzi et douche. Une cave complète ce bien. 

À VISITER RAPIDEMENT !!

CALME // ATYPIQUE // LUMINEUX // TRÈS BON ÉTAT"
15,15,PA75_16,Paris 16e 75016 (Muette-Nord - Trocadéro),"Achat maison 8 pièces 410 m², Paris 16e - 10 500 000 €",10 500 000 €,410 m²,8 pièces,4 chambres,,Jardin,,2 terrasses,,"25,6k €/m²",Réf. de l’annonce : 133FPAG,Publiée le 2 nov. 2020,Modifiée le 16 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 410 m²,"Paris 16e - MARÉCHAL MAUNOURY - Maison contemporaine à vendre - 425m² habitables - 8 pièces - Terrasse - Jardin 400m² - Piscine - 3 boxes. À proximité immédiate du jardin du Ranelagh et de la Muette, dans un environnement calme et verdoyant, superbe maison contemporaine de 425m² habitables, 410m² Carrez avec terrasse et jardin paysagé de 400m² de plain-pied, une piscine intérieure, un hammam et une salle de sport. Rénovation luxueuse par architecte. La maison comprend une triple réception avec de grandes baies vitrées ouvrant sur le vaste jardin et bénéficiant de beaux puits de lumière, une belle cuisine dînatoire équipée, une suite parentale avec dressing et salle de bains, un bureau ainsi que deux autres suites. Climatisation et domotique. Très calme et baignée de lumière (grâce aux grandes ouvertures et multiples expositions). Trois boxes en sous-sol pour six voitures complètent ce bien."
16,16,PA75_17,Paris 14e 75014 (Didot - Porte de Vanves),"Achat maison 3 pièces 45 m², Paris 14e - 784 990 €",784 990 €,45 m²,3 pièces,1 chambre,,,,,,"17,4k €/m²",Réf. de l’annonce : VM270-BAYITH,Publiée le 22 oct. 2020,Modifiée le 26 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 45 m²,"'La petite Maison dans la Capitale '. ' Le petite maison dans la Capitale '
Superbe petite Maison de 45 m2 (47 hors carrez) au beau milieu d'une cour d'une copropriété au coeur de Paris. Nous retrouverons tout le charme de l'ancien avec son entrée vitrée et ses murs en briques sur certains endroits.
Une entrée qui dessert un grand séjour et une pièce totalement insonorisée par l'actuel propriétaire qui est musicien (possibilité de transformer cette pièce en 2ème chambre) .
Ensuite, une cuisine ouverte aménagée, une salle de bain et une chambre à l'étage (avec accès à des combles), le tout avec une belle hauteur sous plafond.
Une vrai pépite au coeur de la capitale !
Question transport, c'est cadeau, BUS 58/62 et j'en passe ou bien même métro Alesia/Plaisance ou alors Pernety à 5 min à pied pour l'ensemble des transports.
Commerces, restaurants, cinéma, marché... Tout à proximité, un vrai GRAND village !
Informations supplémentaires :
- Fenêtres double vitrage
- Chauffe-eau électrique
- Chauffage individuel électrique
- Charme de l'ancien
- Espace extérieur au calme
Taxe Foncière : 600 euros / an
Pour résumer, un bien très rare, une maison en plein Paris dans un super quartier, à quelques minutes des transports, des commerces, des restaurants...
De très beaux volumes avec le charme de l'ancien en plein coeur du 14ème arrondissement de Paris !
If you like it ... BAYITH !
Mandat N° 9. Honoraires à la charge du vendeur. Dans une copropriété de 33 lots. Quote-part moyenne du budget prévisionnel 1 440 €/an. Aucune procédure n'est en cours. Nos honoraires : Voir les barèmes des honoraires"
17,17,PA75_18,Paris 13e 75013 (Croulebarbe),"Achat maison 6 pièces 155 m², Paris 13e - 1 499 000 €",1 499 000 €,155 m²,6 pièces,5 chambres,,,,,,9 484 €/m²,,Publiée il y a plus de 2 mois,,Descriptif de cette maison à vendre de 6 pièces et 155 m²,"Maison/villa 6 pièces. Paris 13.
Située à proximité du 5ème arrondissement, A deux pas à la fois du Marché Mouffetard et de la Butte aux Cailles, à l'angle de la rue des Tanneries et de la rue du Champ de l'Alouette, dans une rue calme, nous vous présentons une belle propriété familiale aux volumes exceptionnels de 155 m² (138 m² carrez carrez) sur deux niveaux organisée en deux parties. Une entrée dessert au Rez de chaussée une cuisine entièrement équipée et un bureau avec verrière.
Un vaste séjour d'une surface de 50 m² avec une jolie cheminée de bois qui fonctionne ouvrant sur une terrasse en copropriété.
Une chambre parentale avec une salle d'eaux ainsi qu'un local professionnel insonorisé (actuellement studio de musique), à double entrée, dont une indépendante par la terrasse.
Au 1er étage, une salle d'eau et un couloir desservant trois chambres éclairée par des veluxs plein ciel.
Cette maison particulière et atypique séduira les amoureux du calme."
18,18,PA75_19,Paris 15e 75015 (Georges Brassens),"Achat maison 6 pièces 218 m², Paris 15e - 1 690 000 €",1 690 000 €,218 m²,6 pièces,3 chambres,,Jardin,,,,7 752 €/m²,Réf. de l’annonce : ML1-1182,Publiée il y a plus de 2 mois,Modifiée le 14 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 218 m²,"75015 Paris Parc Georges Brassens. VISITE VIRTUELLE DISPONIBLE - CONTACTEZ NOUS
Porte de Brancion 75015 - Co-Exclusivité. Votre agence BANNAN PROPERTIES vous présente une charmante maison cachée dans un écrin de verdure avec jardin de 70m².
 Elle comprend un hall d’entrée, un double séjour chaleureux traversant avec cheminée, une cuisine dinatoire avec cellier et patio, une buanderie. A l'étage, 3 belles chambres avec deux salles de bains et dressing. Les combles aménagées pour créer une 4eme chambre ou salle de jeux. En sous sol, une pièce de loisirs de 36m² totalement saine pour aménager un bureau ou un home cinéma.
L'ensemble est en bon état et profite d'un grand calme. Parking en location possible (200€/mois).
Nous vous informons que conformément à l'article L. 561-5 du Code Monétaire et Financier, une pièce d'identité vous sera demandée avant chaque visite."
19,19,PA75_20,Paris 19e 75019 (Danube),"Achat maison 5 pièces 168 m², Paris 19e - 2 058 000 €",2 058 000 €,168 m²,5 pièces,4 chambres,,Jardin,,Terrasse,,"12,3k €/m²",Réf. de l’annonce : EMPCS356-BI,Publiée le 3 déc. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 168 m²,"Maison de ville avec jardin cosy à la Mouzaia. COUP DE COEUR A LA MOUZAIA ! Pour cette maison dans un coin de paradis dépaysant au coeur d'un quartier préservé et bucolique niché dans le 19ème arrondissement à deux pas des Buttes Chaumont. On y retrouve de nombreuses ruelles pavées, de jolies petites maisons, des jardins, des fleurs et des sentiers arborés. L'agitation parisienne semble bien loin. Construite en 1930, cette jolie maison de 168 m² habitables sur 3 niveaux présente tous les atouts d'une maison de ville familiale que vous ne voudrez plus quitter : un espace extérieur (jardin arboré et magnifique terrasse de 55 m²), du calme, un lieu convivial bourré de charme. Au rez-de-chaussée, vous pourrez retrouver un bel espace à vivre traversant de 38 m² avec une cuisine américaine équipée qui s'ouvre sur une charmante terrasse baignée de lumière. A l'étage la partie nuit offre une suite parentale et sa salle de bain attenante ainsi que deux chambres, au 1er étage vous pourrez profiter d'une bel espace cosy dans les combles aménageables. Le rez-de-jardin propose un espace bureau (ou 4ème chambre), une salle de jeux / TV (anciennement garage), un coin buanderie une salle d'eau. et une cave. Bien rare, à visiter sans tarder, il coche toutes les cases. Parking en sus du prix dans un immeuble à toute proximité ( prix : 22 000 EUR). Commerces, transports et établissements scolaires à toute proximité. - Consultez notre barème d'honoraires sur Voir les barèmes des honoraires"
